Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular result=1, Unpopular result=2)"
"39550, 39560, 39570, 39580, 39590, 39600, 39610, 39620, 39630","New_York_City  timeZone  Eastern_Time_Zone White_Lake,_New_York  timeZone  Eastern_Time_Zone ",917,Give me the name of a city that has the same time zone as New York's,1
"39550, 39560, 39570, 39580, 39590, 39600, 39610, 39620, 39630","New_York_City  timeZone  Eastern_Time_Zone White_Lake,_New_York  timeZone  Eastern_Time_Zone ",917,Give me the name of a city that has the same time zone as New York's,1
"39550, 39560, 39570, 39580, 39590, 39600, 39610, 39620, 39630","New_York_City  timeZone  Eastern_Time_Zone White_Lake,_New_York  timeZone  Eastern_Time_Zone ",917,Give me the name of a city that has the same time zone as New York's,2
"39550, 39560, 39570, 39580, 39590, 39600, 39610, 39620, 39630","New_York_City  timeZone  Eastern_Time_Zone White_Lake,_New_York  timeZone  Eastern_Time_Zone ",917,Give me the name of a city that has the same time zone as New York's,1
"39550, 39560, 39570, 39580, 39590, 39600, 39610, 39620, 39630","New_York_City  timeZone  Eastern_Time_Zone White_Lake,_New_York  timeZone  Eastern_Time_Zone ",917,Give me the name of a city that has the same time zone as New York's,2
46733,David_Galloway_(writer)  nationality  Germany David_Galloway_(writer)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
46733,David_Galloway_(writer)  nationality  Germany David_Galloway_(writer)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
46733,David_Galloway_(writer)  nationality  Germany David_Galloway_(writer)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
46733,David_Galloway_(writer)  nationality  Germany David_Galloway_(writer)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
46733,David_Galloway_(writer)  nationality  Germany David_Galloway_(writer)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"42187, 42157, 42164, 42247, 42174, 42197, 42207, 42217, 42227, 42237, 42287, 42277, 42297, 42307, 42317, 42327, 42337, 42346, 42356, 42366, 42375, 42385, 42395, 42405, 42414, 42427",The_Royal_Tenenbaums  producer  Owen_Wilson Owen_Wilson  birthPlace  Dallas ,927,Give me the name of a producer who was born in Dallas ?,1
"42187, 42157, 42164, 42247, 42174, 42197, 42207, 42217, 42227, 42237, 42287, 42277, 42297, 42307, 42317, 42327, 42337, 42346, 42356, 42366, 42375, 42385, 42395, 42405, 42414, 42427",The_Royal_Tenenbaums  producer  Owen_Wilson Owen_Wilson  birthPlace  Dallas ,927,Give me the name of a producer who was born in Dallas ?,1
"42187, 42157, 42164, 42247, 42174, 42197, 42207, 42217, 42227, 42237, 42287, 42277, 42297, 42307, 42317, 42327, 42337, 42346, 42356, 42366, 42375, 42385, 42395, 42405, 42414, 42427",The_Royal_Tenenbaums  producer  Owen_Wilson Owen_Wilson  birthPlace  Dallas ,927,Give me the name of a producer who was born in Dallas ?,1
"42187, 42157, 42164, 42247, 42174, 42197, 42207, 42217, 42227, 42237, 42287, 42277, 42297, 42307, 42317, 42327, 42337, 42346, 42356, 42366, 42375, 42385, 42395, 42405, 42414, 42427",The_Royal_Tenenbaums  producer  Owen_Wilson Owen_Wilson  birthPlace  Dallas ,927,Give me the name of a producer who was born in Dallas ?,1
"42187, 42157, 42164, 42247, 42174, 42197, 42207, 42217, 42227, 42237, 42287, 42277, 42297, 42307, 42317, 42327, 42337, 42346, 42356, 42366, 42375, 42385, 42395, 42405, 42414, 42427",The_Royal_Tenenbaums  producer  Owen_Wilson Owen_Wilson  birthPlace  Dallas ,927,Give me the name of a producer who was born in Dallas ?,1
33139,Shiva_(1990_film)  starring  Akkineni_Nagarjuna Shiva_(1990_film)  starring  Amala_(actress) Akkineni_Nagarjuna  spouse  Amala_(actress) Shiva_(1990_film)  director  Ram_Gopal_Varma ,895,"Give me the name of a movie that two of its stars are a couple, and the name of the movie's director ?",2
33139,Shiva_(1990_film)  starring  Akkineni_Nagarjuna Shiva_(1990_film)  starring  Amala_(actress) Akkineni_Nagarjuna  spouse  Amala_(actress) Shiva_(1990_film)  director  Ram_Gopal_Varma ,895,"Give me the name of a movie that two of its stars are a couple, and the name of the movie's director ?",2
33139,Shiva_(1990_film)  starring  Akkineni_Nagarjuna Shiva_(1990_film)  starring  Amala_(actress) Akkineni_Nagarjuna  spouse  Amala_(actress) Shiva_(1990_film)  director  Ram_Gopal_Varma ,895,"Give me the name of a movie that two of its stars are a couple, and the name of the movie's director ?",2
33139,Shiva_(1990_film)  starring  Akkineni_Nagarjuna Shiva_(1990_film)  starring  Amala_(actress) Akkineni_Nagarjuna  spouse  Amala_(actress) Shiva_(1990_film)  director  Ram_Gopal_Varma ,895,"Give me the name of a movie that two of its stars are a couple, and the name of the movie's director ?",2
33139,Shiva_(1990_film)  starring  Akkineni_Nagarjuna Shiva_(1990_film)  starring  Amala_(actress) Akkineni_Nagarjuna  spouse  Amala_(actress) Shiva_(1990_film)  director  Ram_Gopal_Varma ,895,"Give me the name of a movie that two of its stars are a couple, and the name of the movie's director ?",1
"36120, 36128, 36139, 36151, 36159, 36269",Musicians_Institute  state  California Musicians_Institute  numberOfStudents  1425 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger ,905,"Give me the name of a school that is located in California, and its number of students ?",1
"36120, 36128, 36139, 36151, 36159, 36269",Musicians_Institute  state  California Musicians_Institute  numberOfStudents  1425 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger ,905,"Give me the name of a school that is located in California, and its number of students ?",2
"36120, 36128, 36139, 36151, 36159, 36269",Musicians_Institute  state  California Musicians_Institute  numberOfStudents  1425 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger ,905,"Give me the name of a school that is located in California, and its number of students ?",1
"36120, 36128, 36139, 36151, 36159, 36269",Musicians_Institute  state  California Musicians_Institute  numberOfStudents  1425 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger ,905,"Give me the name of a school that is located in California, and its number of students ?",1
"36120, 36128, 36139, 36151, 36159, 36269",Musicians_Institute  state  California Musicians_Institute  numberOfStudents  1425 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger ,905,"Give me the name of a school that is located in California, and its number of students ?",2
17828,George_R._R._Martin  occupation  Novelist George_R._R._Martin  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,1
17828,George_R._R._Martin  occupation  Novelist George_R._R._Martin  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,1
17828,George_R._R._Martin  occupation  Novelist George_R._R._Martin  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,1
17828,George_R._R._Martin  occupation  Novelist George_R._R._Martin  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,1
17828,George_R._R._Martin  occupation  Novelist George_R._R._Martin  genre  Science_fiction ,45,Give me the name of a novelist ? and the genre of his novels? ,1
"46749, 46761, 46771, 46781, 46790, 46800, 46810",David_Chiu_(politician)  nationality  United_States David_Chiu_(politician)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"46749, 46761, 46771, 46781, 46790, 46800, 46810",David_Chiu_(politician)  nationality  United_States David_Chiu_(politician)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
"46749, 46761, 46771, 46781, 46790, 46800, 46810",David_Chiu_(politician)  nationality  United_States David_Chiu_(politician)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
"46749, 46761, 46771, 46781, 46790, 46800, 46810",David_Chiu_(politician)  nationality  United_States David_Chiu_(politician)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"46749, 46761, 46771, 46781, 46790, 46800, 46810",David_Chiu_(politician)  nationality  United_States David_Chiu_(politician)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
36490,Hedy_Lamarr  spouse  Teddy_Stauffer Hedy_Lamarr  occupation  Actor Teddy_Stauffer  occupation  Actor ,906,Give me the names of two married people who have the same job ?,1
36490,Hedy_Lamarr  spouse  Teddy_Stauffer Hedy_Lamarr  occupation  Actor Teddy_Stauffer  occupation  Actor ,906,Give me the names of two married people who have the same job ?,1
36490,Hedy_Lamarr  spouse  Teddy_Stauffer Hedy_Lamarr  occupation  Actor Teddy_Stauffer  occupation  Actor ,906,Give me the names of two married people who have the same job ?,1
36490,Hedy_Lamarr  spouse  Teddy_Stauffer Hedy_Lamarr  occupation  Actor Teddy_Stauffer  occupation  Actor ,906,Give me the names of two married people who have the same job ?,2
36490,Hedy_Lamarr  spouse  Teddy_Stauffer Hedy_Lamarr  occupation  Actor Teddy_Stauffer  occupation  Actor ,906,Give me the names of two married people who have the same job ?,1
37541,Waking_Up_the_Neighbours  producer  Bryan_Adams Waking_Up_the_Neighbours  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
37541,Waking_Up_the_Neighbours  producer  Bryan_Adams Waking_Up_the_Neighbours  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
37541,Waking_Up_the_Neighbours  producer  Bryan_Adams Waking_Up_the_Neighbours  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
37541,Waking_Up_the_Neighbours  producer  Bryan_Adams Waking_Up_the_Neighbours  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
37541,Waking_Up_the_Neighbours  producer  Bryan_Adams Waking_Up_the_Neighbours  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",2
46736,Michael_McKenna_(bishop)  nationality  Australians Michael_McKenna_(bishop)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
46736,Michael_McKenna_(bishop)  nationality  Australians Michael_McKenna_(bishop)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
46736,Michael_McKenna_(bishop)  nationality  Australians Michael_McKenna_(bishop)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
46736,Michael_McKenna_(bishop)  nationality  Australians Michael_McKenna_(bishop)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
46736,Michael_McKenna_(bishop)  nationality  Australians Michael_McKenna_(bishop)  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"33755, 33763, 33865, 33947, 33773, 33783, 33793, 33805, 33815, 33825, 33835, 33845, 33857, 33874, 33885, 33895, 33905, 33915, 33925, 33935, 33957, 33966, 33974, 33983, 33993, 34003, 34013, 34023",A_Very_Gaga_Thanksgiving  director  Lady_Gaga A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga  religion  Catholicism ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33755, 33763, 33865, 33947, 33773, 33783, 33793, 33805, 33815, 33825, 33835, 33845, 33857, 33874, 33885, 33895, 33905, 33915, 33925, 33935, 33957, 33966, 33974, 33983, 33993, 34003, 34013, 34023",A_Very_Gaga_Thanksgiving  director  Lady_Gaga A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga  religion  Catholicism ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33755, 33763, 33865, 33947, 33773, 33783, 33793, 33805, 33815, 33825, 33835, 33845, 33857, 33874, 33885, 33895, 33905, 33915, 33925, 33935, 33957, 33966, 33974, 33983, 33993, 34003, 34013, 34023",A_Very_Gaga_Thanksgiving  director  Lady_Gaga A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga  religion  Catholicism ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33755, 33763, 33865, 33947, 33773, 33783, 33793, 33805, 33815, 33825, 33835, 33845, 33857, 33874, 33885, 33895, 33905, 33915, 33925, 33935, 33957, 33966, 33974, 33983, 33993, 34003, 34013, 34023",A_Very_Gaga_Thanksgiving  director  Lady_Gaga A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga  religion  Catholicism ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"33755, 33763, 33865, 33947, 33773, 33783, 33793, 33805, 33815, 33825, 33835, 33845, 33857, 33874, 33885, 33895, 33905, 33915, 33925, 33935, 33957, 33966, 33974, 33983, 33993, 34003, 34013, 34023",A_Very_Gaga_Thanksgiving  director  Lady_Gaga A_Very_Gaga_Thanksgiving  starring  Lady_Gaga Lady_Gaga  religion  Catholicism ,897,"Give me the name a movie that is directed by one of its stars, and the religion of the director ? ",1
"46120, 46130, 46138, 46147, 46157, 46167, 46210, 46220, 46077, 46228, 46238, 46247, 46257, 46268, 46277, 46287, 46328, 46296, 46306, 46320, 46337, 46347",Desperate_Housewives  starring  Marcia_Cross Marcia_Cross  birthYear  1962 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46120, 46130, 46138, 46147, 46157, 46167, 46210, 46220, 46077, 46228, 46238, 46247, 46257, 46268, 46277, 46287, 46328, 46296, 46306, 46320, 46337, 46347",Desperate_Housewives  starring  Marcia_Cross Marcia_Cross  birthYear  1962 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46120, 46130, 46138, 46147, 46157, 46167, 46210, 46220, 46077, 46228, 46238, 46247, 46257, 46268, 46277, 46287, 46328, 46296, 46306, 46320, 46337, 46347",Desperate_Housewives  starring  Marcia_Cross Marcia_Cross  birthYear  1962 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46120, 46130, 46138, 46147, 46157, 46167, 46210, 46220, 46077, 46228, 46238, 46247, 46257, 46268, 46277, 46287, 46328, 46296, 46306, 46320, 46337, 46347",Desperate_Housewives  starring  Marcia_Cross Marcia_Cross  birthYear  1962 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",2
"46120, 46130, 46138, 46147, 46157, 46167, 46210, 46220, 46077, 46228, 46238, 46247, 46257, 46268, 46277, 46287, 46328, 46296, 46306, 46320, 46337, 46347",Desperate_Housewives  starring  Marcia_Cross Marcia_Cross  birthYear  1962 htt//www.w3.org/2001/XMLSchema#gYear ,914,"Give me the name of a person who worked on the tv show Desperate Housewives, and his/her birth year ?",1
"46801, 46750, 46759, 46769, 46779, 46791",Michael_C._J._Putnam  nationality  United_States Michael_C._J._Putnam  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
"46801, 46750, 46759, 46769, 46779, 46791",Michael_C._J._Putnam  nationality  United_States Michael_C._J._Putnam  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",1
"46801, 46750, 46759, 46769, 46779, 46791",Michael_C._J._Putnam  nationality  United_States Michael_C._J._Putnam  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"46801, 46750, 46759, 46769, 46779, 46791",Michael_C._J._Putnam  nationality  United_States Michael_C._J._Putnam  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"46801, 46750, 46759, 46769, 46779, 46791",Michael_C._J._Putnam  nationality  United_States Michael_C._J._Putnam  almaMater  Harvard_University ,919,"Give me the name of a person who graduated from Harvard University, and his/her nationality ?",2
"43620, 43630, 43640, 43677, 43687, 43697, 43650, 43707, 43717, 43728, 43657, 43740, 43580, 43590, 43600, 43667, 43610, 43560, 43570",Julius_Sumner_Miller  influencedBy  Albert_Einstein ,930,Give me the name of a person who is influenced by Albert Einstein ?,1
"43620, 43630, 43640, 43677, 43687, 43697, 43650, 43707, 43717, 43728, 43657, 43740, 43580, 43590, 43600, 43667, 43610, 43560, 43570",Julius_Sumner_Miller  influencedBy  Albert_Einstein ,930,Give me the name of a person who is influenced by Albert Einstein ?,2
"43620, 43630, 43640, 43677, 43687, 43697, 43650, 43707, 43717, 43728, 43657, 43740, 43580, 43590, 43600, 43667, 43610, 43560, 43570",Julius_Sumner_Miller  influencedBy  Albert_Einstein ,930,Give me the name of a person who is influenced by Albert Einstein ?,1
"43620, 43630, 43640, 43677, 43687, 43697, 43650, 43707, 43717, 43728, 43657, 43740, 43580, 43590, 43600, 43667, 43610, 43560, 43570",Julius_Sumner_Miller  influencedBy  Albert_Einstein ,930,Give me the name of a person who is influenced by Albert Einstein ?,1
"43620, 43630, 43640, 43677, 43687, 43697, 43650, 43707, 43717, 43728, 43657, 43740, 43580, 43590, 43600, 43667, 43610, 43560, 43570",Julius_Sumner_Miller  influencedBy  Albert_Einstein ,930,Give me the name of a person who is influenced by Albert Einstein ?,2
"14377, 14387, 14398, 14408, 14417, 14426, 14438",A._V._C._College  numberOfDoctoralStudents  4 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger A._V._C._College  country  India ,28,"Give me the name of a university, its location, and the number of doctoral students in it ?",1
"14377, 14387, 14398, 14408, 14417, 14426, 14438",A._V._C._College  numberOfDoctoralStudents  4 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger A._V._C._College  country  India ,28,"Give me the name of a university, its location, and the number of doctoral students in it ?",2
"14377, 14387, 14398, 14408, 14417, 14426, 14438",A._V._C._College  numberOfDoctoralStudents  4 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger A._V._C._College  country  India ,28,"Give me the name of a university, its location, and the number of doctoral students in it ?",2
"14377, 14387, 14398, 14408, 14417, 14426, 14438",A._V._C._College  numberOfDoctoralStudents  4 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger A._V._C._College  country  India ,28,"Give me the name of a university, its location, and the number of doctoral students in it ?",2
"14377, 14387, 14398, 14408, 14417, 14426, 14438",A._V._C._College  numberOfDoctoralStudents  4 htt//www.w3.org/2001/XMLSchema#nonNegativeInteger A._V._C._College  country  India ,28,"Give me the name of a university, its location, and the number of doctoral students in it ?",2
12559,Michel_Clouscard  mainInterest  History Michel_Clouscard  influencedBy  Karl_Marx ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,1
12559,Michel_Clouscard  mainInterest  History Michel_Clouscard  influencedBy  Karl_Marx ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,2
12559,Michel_Clouscard  mainInterest  History Michel_Clouscard  influencedBy  Karl_Marx ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,2
12559,Michel_Clouscard  mainInterest  History Michel_Clouscard  influencedBy  Karl_Marx ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,1
12559,Michel_Clouscard  mainInterest  History Michel_Clouscard  influencedBy  Karl_Marx ,39,Give me the name of a person who is interested in History ? and the name of a person he's influenced by ?,2
"40762, 40832, 40772, 40782, 40792, 40802, 40842, 40812, 40822, 40752, 40852, 40862, 40872, 40882, 40892, 40902, 40912, 40922, 40932, 40942, 40952, 40962, 40972, 40982, 40992, 41002, 41012, 41022",Discovery_Channel  language  English_language Discovery_Channel  slogan  The World is Just Awesome. Discovery_Channel  firstAirDate  1985-06-17 htt//www.w3.org/2001/XMLSchema#date ,921,"Give me the name of a channel that has English as its language, give me its slogan, and its first air date ?",1
"40762, 40832, 40772, 40782, 40792, 40802, 40842, 40812, 40822, 40752, 40852, 40862, 40872, 40882, 40892, 40902, 40912, 40922, 40932, 40942, 40952, 40962, 40972, 40982, 40992, 41002, 41012, 41022",Discovery_Channel  language  English_language Discovery_Channel  slogan  The World is Just Awesome. Discovery_Channel  firstAirDate  1985-06-17 htt//www.w3.org/2001/XMLSchema#date ,921,"Give me the name of a channel that has English as its language, give me its slogan, and its first air date ?",1
"40762, 40832, 40772, 40782, 40792, 40802, 40842, 40812, 40822, 40752, 40852, 40862, 40872, 40882, 40892, 40902, 40912, 40922, 40932, 40942, 40952, 40962, 40972, 40982, 40992, 41002, 41012, 41022",Discovery_Channel  language  English_language Discovery_Channel  slogan  The World is Just Awesome. Discovery_Channel  firstAirDate  1985-06-17 htt//www.w3.org/2001/XMLSchema#date ,921,"Give me the name of a channel that has English as its language, give me its slogan, and its first air date ?",1
"40762, 40832, 40772, 40782, 40792, 40802, 40842, 40812, 40822, 40752, 40852, 40862, 40872, 40882, 40892, 40902, 40912, 40922, 40932, 40942, 40952, 40962, 40972, 40982, 40992, 41002, 41012, 41022",Discovery_Channel  language  English_language Discovery_Channel  slogan  The World is Just Awesome. Discovery_Channel  firstAirDate  1985-06-17 htt//www.w3.org/2001/XMLSchema#date ,921,"Give me the name of a channel that has English as its language, give me its slogan, and its first air date ?",2
"40762, 40832, 40772, 40782, 40792, 40802, 40842, 40812, 40822, 40752, 40852, 40862, 40872, 40882, 40892, 40902, 40912, 40922, 40932, 40942, 40952, 40962, 40972, 40982, 40992, 41002, 41012, 41022",Discovery_Channel  language  English_language Discovery_Channel  slogan  The World is Just Awesome. Discovery_Channel  firstAirDate  1985-06-17 htt//www.w3.org/2001/XMLSchema#date ,921,"Give me the name of a channel that has English as its language, give me its slogan, and its first air date ?",1
"37503, 37517, 37528, 37538",Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",2
"37503, 37517, 37528, 37538",Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37503, 37517, 37528, 37538",Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37503, 37517, 37528, 37538",Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"37503, 37517, 37528, 37538",Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Cuts_Like_a_Knife_(song)  producer  Bryan_Adams Bryan_Adams  birthPlace  Canada Bryan_Adams  birthPlace  Canada Canada  largestCity  Toronto Canada  capital  Ottawa ,910,"Give me the name of a movie that two of its producers were born in the same country, the largest city in that country and its capital ?",1
"40671, 40681, 40691, 40701, 40711, 40721, 40731, 40741, 40751",The_Oxford_Times  format  Tabloid_(newspaper_format) New_York_Daily_Mirror  format  Tabloid_(newspaper_format) ,920,Give me the name of a newspaper who has the same format as The Oxford Times',1
"40671, 40681, 40691, 40701, 40711, 40721, 40731, 40741, 40751",The_Oxford_Times  format  Tabloid_(newspaper_format) New_York_Daily_Mirror  format  Tabloid_(newspaper_format) ,920,Give me the name of a newspaper who has the same format as The Oxford Times',1
"40671, 40681, 40691, 40701, 40711, 40721, 40731, 40741, 40751",The_Oxford_Times  format  Tabloid_(newspaper_format) New_York_Daily_Mirror  format  Tabloid_(newspaper_format) ,920,Give me the name of a newspaper who has the same format as The Oxford Times',1
"40671, 40681, 40691, 40701, 40711, 40721, 40731, 40741, 40751",The_Oxford_Times  format  Tabloid_(newspaper_format) New_York_Daily_Mirror  format  Tabloid_(newspaper_format) ,920,Give me the name of a newspaper who has the same format as The Oxford Times',1
"40671, 40681, 40691, 40701, 40711, 40721, 40731, 40741, 40751",The_Oxford_Times  format  Tabloid_(newspaper_format) New_York_Daily_Mirror  format  Tabloid_(newspaper_format) ,920,Give me the name of a newspaper who has the same format as The Oxford Times',1
"45711, 45721, 45731, 45741, 45751, 45761",Hercules_(TV_miniseries)  network  NBC Hercules_(TV_miniseries)  starring  Leelee_Sobieski ,928,Give me the name of a star of an NBC show ?,1
"45711, 45721, 45731, 45741, 45751, 45761",Hercules_(TV_miniseries)  network  NBC Hercules_(TV_miniseries)  starring  Leelee_Sobieski ,928,Give me the name of a star of an NBC show ?,1
"45711, 45721, 45731, 45741, 45751, 45761",Hercules_(TV_miniseries)  network  NBC Hercules_(TV_miniseries)  starring  Leelee_Sobieski ,928,Give me the name of a star of an NBC show ?,1
"45711, 45721, 45731, 45741, 45751, 45761",Hercules_(TV_miniseries)  network  NBC Hercules_(TV_miniseries)  starring  Leelee_Sobieski ,928,Give me the name of a star of an NBC show ?,1
"45711, 45721, 45731, 45741, 45751, 45761",Hercules_(TV_miniseries)  network  NBC Hercules_(TV_miniseries)  starring  Leelee_Sobieski ,928,Give me the name of a star of an NBC show ?,1
"38099, 37957, 38019, 38027, 38037, 38047, 38107, 38117, 38127, 38137, 38169, 38176, 38184, 38194, 38204, 38214, 38224",Ernesto_Samper  spouse  Jacquin_Strouss_Lucena Ernesto_Samper  almaMater  Columbia_University Jacquin_Strouss_Lucena  almaMater  Columbia_University ,912,Give me the name of two married people who graduated from the same university ?,2
"38099, 37957, 38019, 38027, 38037, 38047, 38107, 38117, 38127, 38137, 38169, 38176, 38184, 38194, 38204, 38214, 38224",Ernesto_Samper  spouse  Jacquin_Strouss_Lucena Ernesto_Samper  almaMater  Columbia_University Jacquin_Strouss_Lucena  almaMater  Columbia_University ,912,Give me the name of two married people who graduated from the same university ?,1
"38099, 37957, 38019, 38027, 38037, 38047, 38107, 38117, 38127, 38137, 38169, 38176, 38184, 38194, 38204, 38214, 38224",Ernesto_Samper  spouse  Jacquin_Strouss_Lucena Ernesto_Samper  almaMater  Columbia_University Jacquin_Strouss_Lucena  almaMater  Columbia_University ,912,Give me the name of two married people who graduated from the same university ?,2
"38099, 37957, 38019, 38027, 38037, 38047, 38107, 38117, 38127, 38137, 38169, 38176, 38184, 38194, 38204, 38214, 38224",Ernesto_Samper  spouse  Jacquin_Strouss_Lucena Ernesto_Samper  almaMater  Columbia_University Jacquin_Strouss_Lucena  almaMater  Columbia_University ,912,Give me the name of two married people who graduated from the same university ?,2
"38099, 37957, 38019, 38027, 38037, 38047, 38107, 38117, 38127, 38137, 38169, 38176, 38184, 38194, 38204, 38214, 38224",Ernesto_Samper  spouse  Jacquin_Strouss_Lucena Ernesto_Samper  almaMater  Columbia_University Jacquin_Strouss_Lucena  almaMater  Columbia_University ,912,Give me the name of two married people who graduated from the same university ?,2
